level_samples_per_window,behavior,run_idx,seed,decisions,offered_fragments_per_second,measurement_seconds,actual_queries_per_second,actual_fragments_per_second,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,fpr_legacy,fpr_combined,fpr_volume,fpr_entropy,fpr_unique,entropy_mean,entropy_p95,samples_mean,unique_ratio_mean,raw_decisions_file,raw_decisions_sha256
120,random2048,3,32261173,300,59.500000,5.295686,56.649883,56.649883,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7660,6.9102,113.890,0.9696,raw_decisions/main/random2048/level_120/run_03_seed_32261173.jsonl,ddb2caf63380f38d63e45ccf4cd047951d492c361fc5d28d15ae403e08447566
120,random2048,4,32261174,300,59.500000,5.613421,53.443350,53.443350,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7117,6.8736,109.750,0.9695,raw_decisions/main/random2048/level_120/run_04_seed_32261174.jsonl,f5123b48a6c05e8265f3a2de1f18897cbbd2d9e3b242e6e9cf00ca14dfa0466b
120,random2048,5,32261175,300,59.500000,4.789556,62.636285,62.636285,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8699,7.0293,123.030,0.9665,raw_decisions/main/random2048/level_120/run_05_seed_32261175.jsonl,38b0b5e3a46509ec73155894b6a869f356d126b7d3bd6f3dbaedc2be7d72614b
120,random2048,6,32261176,300,59.500000,5.036700,59.562813,59.562813,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8833,7.0176,121.473,0.9807,raw_decisions/main/random2048/level_120/run_06_seed_32261176.jsonl,330913f5bfcbb579a5065f86c3f4084a92975f102f501625af6bb84bc6198ad9
120,random2048,7,32261177,300,59.500000,5.389900,55.659661,55.659661,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7359,6.8527,110.253,0.9766,raw_decisions/main/random2048/level_120/run_07_seed_32261177.jsonl,1415c6b8445fac52f538f1e0f45cf59afb0d8a23681c18e7ee53e2a54fa1effd
120,random2048,8,32261178,300,59.500000,5.322407,56.365473,56.365473,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7666,6.9456,112.283,0.9802,raw_decisions/main/random2048/level_120/run_08_seed_32261178.jsonl,d652b5099bfebe3cefba07f81ce8453e86f1e00166e595d69f03b6a4419b85b9
120,random2048,9,32261179,300,59.500000,5.077564,59.083445,59.083445,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8071,6.9455,115.607,0.9788,raw_decisions/main/random2048/level_120/run_09_seed_32261179.jsonl,e1ed9c70dad551268c963039e488297089b6f10caa263e9005b13d616e74064a
120,random2048,10,32261180,300,59.500000,4.469194,67.126199,67.126199,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0021,7.1854,133.807,0.9716,raw_decisions/main/random2048/level_120/run_10_seed_32261180.jsonl,1ef968ae5e7032c8c579ce609824e51fc5de3f3ce5c5ff86083a5dace967ae52
120,random2048,11,32261181,300,59.500000,4.886702,61.391094,61.391094,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8037,6.9688,115.010,0.9821,raw_decisions/main/random2048/level_120/run_11_seed_32261181.jsonl,307f7be1e8fd2c30d21b9f5cc68858e299f358130d52f474d969f232416042bb
120,random2048,12,32261182,300,59.500000,4.529397,66.233983,66.233983,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9992,7.1005,132.490,0.9757,raw_decisions/main/random2048/level_120/run_12_seed_32261182.jsonl,d0d9d63fe9c157160662ccabca789c4566a122d6857fd618c36680db410e4c3a
120,random2048,13,32261183,300,59.500000,5.131332,58.464354,58.464354,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9123,7.0902,123.760,0.9820,raw_decisions/main/random2048/level_120/run_13_seed_32261183.jsonl,ad702668ef3b656aa375672689d2b1dc37e4196104444cbfb357841dd86f88b7
120,random2048,14,32261184,300,59.500000,5.421513,55.335105,55.335105,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7426,6.8858,111.113,0.9747,raw_decisions/main/random2048/level_120/run_14_seed_32261184.jsonl,9fb94a8c284c39227d683a0c41001d7a031bba4c2ee80b898c638c4e683a4404
120,random2048,15,32261185,300,59.500000,5.239183,57.260833,57.260833,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8006,6.9618,113.137,0.9905,raw_decisions/main/random2048/level_120/run_15_seed_32261185.jsonl,5ebce71400755a4758fa8f807e8839f3ce5840f73886e8f7fcc512b02d97a602
120,random2048,16,32261186,300,59.500000,5.268223,56.945195,56.945195,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8007,6.9608,115.893,0.9742,raw_decisions/main/random2048/level_120/run_16_seed_32261186.jsonl,f3f7633af12094123ff7ce1430b5db2687677e15cb4853fc4eca53d382496c76
120,random2048,17,32261187,300,59.500000,4.464207,67.201182,67.201182,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9516,7.0828,129.233,0.9708,raw_decisions/main/random2048/level_120/run_17_seed_32261187.jsonl,bce784f20bba941bd4f15924230baf2330bd4be2601400c34f819f1c2c9ebfcc
120,random2048,18,32261188,300,59.500000,5.102476,58.794983,58.794983,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8307,6.9688,117.383,0.9794,raw_decisions/main/random2048/level_120/run_18_seed_32261188.jsonl,caa553ca32385b92ab0be4b8a42b531770b964a217ecb3743d6775a8c0fced0e
120,random2048,19,32261189,300,59.500000,5.074353,59.120837,59.120837,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8841,7.0326,122.647,0.9747,raw_decisions/main/random2048/level_120/run_19_seed_32261189.jsonl,775374040cb4d341e043b853c1d5374534b2a10c7c6bcdb127b85a26293f3343
120,sequential,0,32271177,300,59.500000,4.364114,68.742477,68.742477,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.1222,7.2574,139.630,1.0000,raw_decisions/main/sequential/level_120/run_00_seed_32271177.jsonl,0a5e89e4a6e679484bd0996827c935ef3f5472dcd6ea400bae1d8117d84846e8
120,sequential,1,32271178,300,59.500000,5.370376,55.862014,55.862014,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8624,6.9887,116.620,1.0000,raw_decisions/main/sequential/level_120/run_01_seed_32271178.jsonl,73fed88ab1bb26e58b0c110f53acae9bc6e3782287466c33ae52573504bcbbf7
120,sequential,2,32271179,300,59.500000,5.428073,55.268231,55.268231,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7863,6.8948,110.573,1.0000,raw_decisions/main/sequential/level_120/run_02_seed_32271179.jsonl,c8e07a1145dea668f0934ea4330f794ad4f9d0f5915bd7dcaf53d6c9159eae6a
120,sequential,3,32271180,300,59.500000,4.741876,63.266094,63.266094,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9970,7.1997,128.357,1.0000,raw_decisions/main/sequential/level_120/run_03_seed_32271180.jsonl,d23121b2aa1117c44b2c861c0e163d9442c09388c9505ccbbf886584514cbf48
120,sequential,4,32271181,300,59.500000,5.238584,57.267384,57.267384,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8559,7.0112,116.170,1.0000,raw_decisions/main/sequential/level_120/run_04_seed_32271181.jsonl,ad9c35ebe30a2c6c91b8751447f67834c714c5eb1cee2be138943ec45147d7b7
120,sequential,5,32271182,300,59.500000,4.718586,63.578365,63.578365,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9779,7.2095,126.847,1.0000,raw_decisions/main/sequential/level_120/run_05_seed_32271182.jsonl,39474d23357e47c69d96cdea9c6b24a55925866f891b77b33f41e4fb5376b21f
120,sequential,6,32271183,300,59.500000,5.356655,56.005103,56.005103,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8489,7.0444,115.863,1.0000,raw_decisions/main/sequential/level_120/run_06_seed_32271183.jsonl,564f676b207a926375b0c487a3170358d23c7801349c87edd293617ff3b189c3
120,sequential,7,32271184,300,59.500000,4.896063,61.273727,61.273727,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9339,7.0340,122.380,1.0000,raw_decisions/main/sequential/level_120/run_07_seed_32271184.jsonl,6e7554d86b3980f60a7010c0b9a878c7127c8388d643781703c75baff25a69ed
120,sequential,8,32271185,300,59.500000,5.048052,59.428866,59.428866,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8644,7.0768,117.057,1.0000,raw_decisions/main/sequential/level_120/run_08_seed_32271185.jsonl,75b6eb753566599c82f2a53a9cecf5ad87748d3c260563758fb7d50184bf5c4e
120,sequential,9,32271186,300,59.500000,4.921636,60.955338,60.955338,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9596,7.0444,124.530,1.0000,raw_decisions/main/sequential/level_120/run_09_seed_32271186.jsonl,ce5f605f252cffb4badcac5696ac9d74c960bd3fdb6c7dca316e25252397340c
120,sequential,10,32271187,300,59.500000,4.311265,69.585152,69.585152,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0691,7.2479,134.763,1.0000,raw_decisions/main/sequential/level_120/run_10_seed_32271187.jsonl,4587b73bccacc233531462b818d3a0a8f9787d492e129913fabb3e179a97e0f8
120,sequential,11,32271188,300,59.500000,4.853180,61.815146,61.815146,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9698,7.0661,125.467,1.0000,raw_decisions/main/sequential/level_120/run_11_seed_32271188.jsonl,f1a6f4928f5719eb7ca01500c6ae45159c414bb47f6e34504578944b48793bea
120,sequential,12,32271189,300,59.500000,5.116639,58.632235,58.632235,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8764,7.2479,118.217,1.0000,raw_decisions/main/sequential/level_120/run_12_seed_32271189.jsonl,adaa2027248a114a957fb46d8e23c98ab7ca2423dadee63f644377a81a2fc2e4
120,sequential,13,32271190,300,59.500000,4.619485,64.942309,64.942309,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0230,7.0980,130.153,1.0000,raw_decisions/main/sequential/level_120/run_13_seed_32271190.jsonl,73857dfe1653fce98b2d2e4e8eeed1a5acab94fc357f18b8cac4e86d86a15d99
120,sequential,14,32271191,300,59.500000,4.759155,63.036403,63.036403,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9646,7.0666,125.047,1.0000,raw_decisions/main/sequential/level_120/run_14_seed_32271191.jsonl,cf8e84223d776ec8ec3f17650b1d65e2d0672cc020e437f9222c06d00a4b5add
120,sequential,15,32271192,300,59.500000,4.961117,60.470255,60.470255,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9054,7.0334,120.070,1.0000,raw_decisions/main/sequential/level_120/run_15_seed_32271192.jsonl,db7277556d3a964aa2258d3c9283cb0f955dcfcded3ce882c5d651ce18d37ddb
120,sequential,16,32271193,300,59.500000,5.032491,59.612624,59.612624,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9447,7.0558,123.427,1.0000,raw_decisions/main/sequential/level_120/run_16_seed_32271193.jsonl,9cfa6237abb18167c850e8c37470080cb184b4ee5a7db4ca4842a5b127931615
120,sequential,17,32271194,300,59.500000,5.419883,55.351751,55.351751,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.7454,6.9773,107.670,1.0000,raw_decisions/main/sequential/level_120/run_17_seed_32271194.jsonl,dc3101c5b111b0e9967f2226bcf30b7ccf8608e49655af2b8c522d99b1d74b36
120,sequential,18,32271195,300,59.500000,5.135774,58.413782,58.413782,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8641,7.0118,116.663,1.0000,raw_decisions/main/sequential/level_120/run_18_seed_32271195.jsonl,1c3980f17cc194f559701bd26c24a0841cd18b117330e117de273a382f947227
120,sequential,19,32271196,300,59.500000,4.953652,60.561381,60.561381,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9458,7.0224,123.370,1.0000,raw_decisions/main/sequential/level_120/run_19_seed_32271196.jsonl,cc15c1d3cbf3bf8de97081679932dd6b8c3ae8b38153fb0bf83de6c45f658461
120,smallpool16,0,32281184,300,59.500000,5.017390,59.792038,59.792038,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9292,3.9647,123.073,0.1304,raw_decisions/main/smallpool16/level_120/run_00_seed_32281184.jsonl,f2931bf8b35b7869bc1e1b126fd66469ed346362e27eed6ed2af61d0b9d2fdda
120,smallpool16,1,32281185,300,59.500000,5.497432,54.570932,54.570932,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8582,3.9078,112.457,0.1421,raw_decisions/main/smallpool16/level_120/run_01_seed_32281185.jsonl,a19346506532d5277899bedcde25a021db32797faba4a900792aa8f71e39d55f
120,smallpool16,2,32281186,300,59.500000,5.199144,57.701807,57.701807,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9082,3.9391,116.947,0.1371,raw_decisions/main/smallpool16/level_120/run_02_seed_32281186.jsonl,2a1e9e6fe4421835133999e4256ade823e728270fe5aef1fa22f245434625e09
120,smallpool16,3,32281187,300,59.500000,4.747460,63.191689,63.191689,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9202,3.9446,123.733,0.1298,raw_decisions/main/smallpool16/level_120/run_03_seed_32281187.jsonl,bfb4f344328006d74770ebfdd52e5d585e922bb638dbf6554b1a081e607d3641
120,smallpool16,4,32281188,300,59.500000,5.297275,56.632889,56.632889,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9009,3.9547,109.710,0.1463,raw_decisions/main/smallpool16/level_120/run_04_seed_32281188.jsonl,4cc5dad331c5c19ad500b741d1f01ed11c6ccb9e8560bfb4568e24ce823ddc1f
120,smallpool16,5,32281189,300,59.500000,5.087904,58.963380,58.963380,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9065,3.9707,121.523,0.1321,raw_decisions/main/smallpool16/level_120/run_05_seed_32281189.jsonl,48b706e8cdee8c9cd72a1085596200760834ec4a68e44e6b14166a5fa802fc4b
120,smallpool16,6,32281190,300,59.500000,5.037420,59.554291,59.554291,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8965,3.9448,116.887,0.1385,raw_decisions/main/smallpool16/level_120/run_06_seed_32281190.jsonl,8ce9c350acdffac3cd559393874b66c9b24c913b7cb48cefda9fc3017c7ae906
120,smallpool16,7,32281191,300,59.500000,4.749592,63.163315,63.163315,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9043,3.9371,128.470,0.1246,raw_decisions/main/smallpool16/level_120/run_07_seed_32281191.jsonl,08e8f5b6966a327731c86ce902d2e85960c71a2bac1a8dc5fd7dbbb73b1f7155
120,smallpool16,8,32281192,300,59.500000,4.815582,62.297766,62.297766,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9327,3.9654,127.637,0.1257,raw_decisions/main/smallpool16/level_120/run_08_seed_32281192.jsonl,d70ebd8ab0380d867920da053390d8e87e046b85efcbfe6bb29aa8de7fee8e3a
120,smallpool16,9,32281193,300,59.500000,5.038651,59.539750,59.539750,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9042,3.9634,121.487,0.1323,raw_decisions/main/smallpool16/level_120/run_09_seed_32281193.jsonl,026a2bd873d023fe3d4545866201e51adc276408dab29a0670e9ec6cb71e082c
120,smallpool16,10,32281194,300,59.500000,5.530415,54.245476,54.245476,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9101,3.9634,112.350,0.1430,raw_decisions/main/smallpool16/level_120/run_10_seed_32281194.jsonl,9d91d9833a25a5b8225c6cbe5d3682affaf2824c4d4242766df10546b5cfc97c
120,smallpool16,11,32281195,300,59.500000,4.877870,61.502256,61.502256,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8457,3.9061,121.217,0.1336,raw_decisions/main/smallpool16/level_120/run_11_seed_32281195.jsonl,25818b2720f8d4a5016e6d3f07ddbc9771abbc2756d9b5367f574740620753e4
120,smallpool16,12,32281196,300,59.500000,5.292828,56.680472,56.680472,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8959,3.9622,111.563,0.1440,raw_decisions/main/smallpool16/level_120/run_12_seed_32281196.jsonl,3cacf7ed7065482339b0b894d24270e3620ebd4b364500950375fa73bf716c5e
120,smallpool16,13,32281197,300,59.500000,5.475292,54.791601,54.791601,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8912,3.9479,112.563,0.1425,raw_decisions/main/smallpool16/level_120/run_13_seed_32281197.jsonl,6f9e786021d6916d51699bcaa28e3e7a9a8572dd0e9f8d3398abc38d86fc0f3f
120,smallpool16,14,32281198,300,59.500000,4.903180,61.184787,61.184787,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9120,3.9513,123.597,0.1297,raw_decisions/main/smallpool16/level_120/run_14_seed_32281198.jsonl,e11a7a81b9b0b9cd8a58058023af4084b5c2b1b9f65056081c314cae51cf2695
120,smallpool16,15,32281199,300,59.500000,5.078793,59.069158,59.069158,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8770,3.9363,121.690,0.1320,raw_decisions/main/smallpool16/level_120/run_15_seed_32281199.jsonl,2c9a63c32db6d96e4d8e646c747d5458682ae691dd2fe7e097aa3f4d501dc8a8
120,smallpool16,16,32281200,300,59.500000,5.081747,59.034816,59.034816,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8969,3.9329,119.323,0.1348,raw_decisions/main/smallpool16/level_120/run_16_seed_32281200.jsonl,d0c3c393bafaa35cf73c200fc423ddd6b79b0467ee0ec88f176e47a96c65b874
120,smallpool16,17,32281201,300,59.500000,5.102615,58.793382,58.793382,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9140,3.9459,118.480,0.1352,raw_decisions/main/smallpool16/level_120/run_17_seed_32281201.jsonl,3290f23738752aed82ad97a7781afa6425ccbf5cb8bab7da3ab5eeb7d74567fb
120,smallpool16,18,32281202,300,59.500000,5.233655,57.321315,57.321315,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8943,3.9637,114.620,0.1402,raw_decisions/main/smallpool16/level_120/run_18_seed_32281202.jsonl,5f10cffaf430a4cbef1f7a0348a14afbdc9a585ed9d7357f980295090ab550cf
120,smallpool16,19,32281203,300,59.500000,4.632406,64.761158,64.761158,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9136,3.9531,134.917,0.1188,raw_decisions/main/smallpool16/level_120/run_19_seed_32281203.jsonl,c30328c02d1b33b3b1039422de1eee6aa2e8fc4c81c15ba1235d8079819f0a5d
300,random2048,0,50261710,300,149.500000,2.190208,136.973284,136.973284,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1322,8.2178,311.640,0.9260,raw_decisions/main/random2048/level_300/run_00_seed_50261710.jsonl,15d72562fa7488e038893f86caddb44165e3792746764061e5d52ef2810505bd
300,random2048,1,50261711,300,149.500000,1.906416,157.363316,157.363316,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1882,8.2399,327.813,0.9177,raw_decisions/main/random2048/level_300/run_01_seed_50261711.jsonl,73a08ccbe479b90539ee757847e4b639100d6c3ba777efd0a4970970617268e6
300,random2048,2,50261712,300,149.500000,2.122877,141.317669,141.317669,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0726,8.1758,292.550,0.9411,raw_decisions/main/random2048/level_300/run_02_seed_50261712.jsonl,b08210df19f4278cb57afc2e8577c3b8f5ed8930af52ee0ce5a31bb121cd8ef2
300,random2048,3,50261713,300,149.500000,1.904128,157.552470,157.552470,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1673,8.2028,315.460,0.9343,raw_decisions/main/random2048/level_300/run_03_seed_50261713.jsonl,0ce2fb10ebe9d87e57ac15dcd21dcdc23ce8ec172449775b30981481341e4999
300,random2048,4,50261714,300,149.500000,1.935152,155.026620,155.026620,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1058,8.1470,309.133,0.9185,raw_decisions/main/random2048/level_300/run_04_seed_50261714.jsonl,c0a40c90a90cbcd9b0a8829d9611965eaad3903d2655d69baec1e3cb2585cef2
300,random2048,5,50261715,300,149.500000,2.005914,149.557741,149.557741,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1074,8.1522,300.777,0.9379,raw_decisions/main/random2048/level_300/run_05_seed_50261715.jsonl,36d53aefb4ff64972a6e3fb48c005c839aa4f9ef878e4d4c49fc2e5132b26c02
300,random2048,6,50261716,300,149.500000,1.989657,150.779733,150.779733,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0117,8.1036,286.687,0.9261,raw_decisions/main/random2048/level_300/run_06_seed_50261716.jsonl,878808596541e7f1274b2484c606ba97f7b61b4bce21d19b622fd1c7bad34109
300,random2048,7,50261717,300,149.500000,2.014365,148.930281,148.930281,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0279,8.0932,286.827,0.9348,raw_decisions/main/random2048/level_300/run_07_seed_50261717.jsonl,3fd1f43e0ec7452fc0d692fb5acca3733a7763e05a6da8d103454093774a4101
300,random2048,8,50261718,300,149.500000,2.154611,139.236279,139.236279,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0358,8.0824,289.837,0.9305,raw_decisions/main/random2048/level_300/run_08_seed_50261718.jsonl,94f77591465ea3a7613df6defd0b9943817a334be941fbfb1dfb0d8e8932f300
300,random2048,9,50261719,300,149.500000,2.127304,141.023543,141.023543,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1399,8.1992,308.447,0.9373,raw_decisions/main/random2048/level_300/run_09_seed_50261719.jsonl,2723b1dbcef95a59ed16b5ffd27d3a471cc523b63b7452a1255805859ea329a7
300,random2048,10,50261720,300,149.500000,2.093543,143.297772,143.297772,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.9891,8.0685,275.393,0.9427,raw_decisions/main/random2048/level_300/run_10_seed_50261720.jsonl,fe84f2c722b9c62e10027ffa31b43995d28076f6c1bdd495bbbcbdcd9de9c5f0
300,random2048,11,50261721,300,149.500000,2.018611,148.617058,148.617058,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1455,8.2455,314.393,0.9269,raw_decisions/main/random2048/level_300/run_11_seed_50261721.jsonl,9e5ce7050f41a4f93075efce464118b7ffeb035af2950e64e167d7806cd69cc4
300,random2048,12,50261722,300,149.500000,2.063511,145.383285,145.383285,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0247,8.0998,292.450,0.9203,raw_decisions/main/random2048/level_300/run_12_seed_50261722.jsonl,53571ce23f8d9f7aa441a6c5c86a94214694f0900f07d0378878a1b14b0fef07
300,random2048,13,50261723,300,149.500000,2.236521,134.136921,134.136921,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0247,8.0907,284.477,0.9406,raw_decisions/main/random2048/level_300/run_13_seed_50261723.jsonl,1158e1debc0637c7330fd864665aacf78bb8d096da0aaf87e0e8d08c23585237
300,random2048,14,50261724,300,149.500000,2.028991,147.856718,147.856718,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0790,8.1289,299.523,0.9266,raw_decisions/main/random2048/level_300/run_14_seed_50261724.jsonl,f5aa26cede202488bd6a24f34a615df5abe40d7c9a394c4bc0844b75d966c3d6
300,random2048,15,50261725,300,149.500000,1.869685,160.454847,160.454847,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1281,8.1748,313.510,0.9194,raw_decisions/main/random2048/level_300/run_15_seed_50261725.jsonl,57bd96ba48a89b18a5667080783810933d3a27171d8b910296c641dd54d445de
300,random2048,16,50261726,300,149.500000,2.175833,137.878256,137.878256,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.9569,8.0116,276.110,0.9263,raw_decisions/main/random2048/level_300/run_16_seed_50261726.jsonl,9208e9493fe114ea3eb7b2fb3411b37f6c0a7276412ddec1eb9aa305b89c0ec2
300,random2048,17,50261727,300,149.500000,1.995771,150.317876,150.317876,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0757,8.1572,297.443,0.9305,raw_decisions/main/random2048/level_300/run_17_seed_50261727.jsonl,dc2b7e41d594a408f7bbc160b7889381968b30633d0ded757d2d596c26c6dc63
300,random2048,18,50261728,300,149.500000,2.054302,146.034992,146.034992,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.9210,7.9980,272.830,0.9161,raw_decisions/main/random2048/level_300/run_18_seed_50261728.jsonl,2876fc0e4a28c7fe02e854faf9b2cb28e26f58fc7faa6c47cb194c4b81198273
300,random2048,19,50261729,300,149.500000,2.007239,149.459039,149.459039,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0355,8.1422,290.320,0.9276,raw_decisions/main/random2048/level_300/run_19_seed_50261729.jsonl,23c4c7a28213424ab822b49f5781c4110f8945da1d059e1aeee5b862307aad01
300,sequential,0,50271717,300,149.500000,1.815705,165.225082,165.225082,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2288,8.3354,300.203,1.0000,raw_decisions/main/sequential/level_300/run_00_seed_50271717.jsonl,fd6dce6f0a7cd2925c3120c54f4011c36cf45b0c9eb1455849893de3f6d95dd9
300,sequential,1,50271718,300,149.500000,2.105408,142.490229,142.490229,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1976,8.2527,293.677,1.0000,raw_decisions/main/sequential/level_300/run_01_seed_50271718.jsonl,a8fd058d3ebb48039a1adac825cd5dbdbfbb58c7361d44522894842fc84b5c3f
300,sequential,2,50271719,300,149.500000,2.059494,145.666868,145.666868,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2285,8.2854,300.000,1.0000,raw_decisions/main/sequential/level_300/run_02_seed_50271719.jsonl,c37fd3b9f1fa05cf66c4d92893caa4d9b186edf3180362175e844953c4573f8a
300,sequential,3,50271720,300,149.500000,2.115028,141.842073,141.842073,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1325,8.1699,280.670,1.0000,raw_decisions/main/sequential/level_300/run_03_seed_50271720.jsonl,57b3ee0295e98037e2aff4fc68e813fb4cb5b84abe30bb4239629a3a1c8165ad
300,sequential,4,50271721,300,149.500000,2.273785,131.938574,131.938574,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1479,8.2482,284.017,1.0000,raw_decisions/main/sequential/level_300/run_04_seed_50271721.jsonl,1ddd4f79a5118b4a6b8a574f086c57cd3d05fa1dcc0f1871f2d3dccba5425c9c
300,sequential,5,50271722,300,149.500000,1.973591,152.007181,152.007181,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2586,8.2946,306.283,1.0000,raw_decisions/main/sequential/level_300/run_05_seed_50271722.jsonl,f875f8ef494708d6290ea447ce0f0d1a1fc5f7d6b8ad480d1840c6a20f4b32ec
