source_experiment,source_artifact,source_hash,scope,attack_condition,benign_condition,level,variant_or_comparison,metric,estimate,ci95_low,ci95_high,n_independent_units,independent_unit,inference_method,measurement_status,notes
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_dup_sweep_continuous,benign_continuous,200,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,combined,attack_alert_rate,0.49399999999999994,0.4796666666666667,0.5086666666666666,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,combined,benign_trigger_rate,0.49399999999999994,0.4796666666666667,0.5083333333333333,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,combined,FNR,0.506,0.4916666666666667,0.5193333333333333,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,attack_alert_rate,0.49399999999999994,0.4803333333333333,0.5083333333333334,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,benign_trigger_rate,0.49399999999999994,0.4806666666666666,0.508,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,FNR,0.506,0.492,0.5203333333333334,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,entropy,feature_PR_AUC,0.518286717910504,0.5143885237808948,0.5225054560612707,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,unique_ratio,feature_PR_AUC,0.5436378758681731,0.5336677318426652,0.5536726423340205,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,24,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,combined,attack_alert_rate,0.9986666666666666,0.9969999999999999,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,combined,benign_trigger_rate,0.9986666666666666,0.9970000000000001,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,combined,FNR,0.0013333333333333363,0.0,0.0030000000000000027,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,attack_alert_rate,0.9986666666666666,0.9969999999999999,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,benign_trigger_rate,0.9986666666666666,0.9969999999999999,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,FNR,0.0013333333333333363,0.0,0.0030000000000000083,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,entropy,feature_PR_AUC,0.5362951389623165,0.5317047892564206,0.5409050302436712,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,unique_ratio,feature_PR_AUC,0.6547107184963041,0.6377316547281658,0.6718257879483063,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,60,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,entropy,feature_PR_AUC,0.5655041102491996,0.5604012933232428,0.5705228896382628,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,unique_ratio,feature_PR_AUC,0.8440432928064107,0.8278878025179395,0.860373312171283,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,120,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,combined,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,combined,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,combined,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,combined,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,combined,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,attack_alert_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,benign_trigger_rate,1.0,1.0,1.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,FNR,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,balanced_precision,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,J,0.0,0.0,0.0,20,paired_trace,5000 whole-pair bootstrap resamples,measured,
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,entropy,feature_PR_AUC,0.612917320100823,0.6075525660650704,0.6180253306560711,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,unique_ratio,feature_PR_AUC,0.9501887087449867,0.9417802367870319,0.9581873071029994,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E2,e2_results.json,21769dc99dff13d4dffa43962a2e27751395c722a38fe828cfe6a0e44ab45e01,all_test_cells,attack_sweep_bursty,benign_bursty,200,volume,feature_PR_AUC,0.5,0.5,0.5,20,paired_trace,5000 whole-pair bootstrap resamples,measured,Feature-level diagnostic; not the locked E3 combined-rule PR-AUC.
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,B2,attack_alert_rate,0.49333333333333335,0.44111111111111106,0.5466666666666667,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,B2,benign_trigger_rate,0.49333333333333335,0.44111111111111106,0.5466666666666667,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,B2,FNR,0.5066666666666667,0.4533333333333333,0.5533333333333333,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,B2,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,B2,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,new_B5,attack_alert_rate,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,new_B5,benign_trigger_rate,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,new_B5,FNR,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,new_B5,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,new_B5,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,old_B5,attack_alert_rate,0.49333333333333335,0.44,0.5466666666666667,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,old_B5,benign_trigger_rate,0.49333333333333335,0.44111111111111106,0.5433333333333333,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,old_B5,FNR,0.5066666666666667,0.4533333333333333,0.5533333333333333,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,old_B5,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,24,old_B5,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,B2,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,B2,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,B2,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,B2,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,B2,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,new_B5,attack_alert_rate,0.3166666666666667,0.26333333333333336,0.3711111111111111,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,new_B5,benign_trigger_rate,0.2688888888888889,0.22,0.31555555555555553,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,new_B5,FNR,0.6833333333333332,0.63,0.7355555555555555,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,new_B5,balanced_precision,0.523888888888889,0.5133333333333333,0.533888888888889,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,new_B5,J,0.04777777777777779,0.026666666666666696,0.06777777777777778,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,old_B5,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,old_B5,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,old_B5,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,old_B5,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,60,old_B5,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,B2,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,B2,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,B2,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,B2,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,B2,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,new_B5,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,new_B5,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,new_B5,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,new_B5,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,new_B5,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,old_B5,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,old_B5,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,old_B5,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,old_B5,balanced_precision,0.5,0.5,0.5,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,120,old_B5,J,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,200,B2,attack_alert_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,200,B2,benign_trigger_rate,1.0,1.0,1.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
E3,e3_test_results.json,7bf6071371b849620514db3f0d3ea4ee766c8e17299da04fbdb293c2df48ed64,primary,attack_sweep_continuous,benign_continuous,200,B2,FNR,0.0,0.0,0.0,6,paired_trace,5000 paired-trace bootstrap resamples,measured,
