behavior,phase,level,run,seed,space,configuration,rate
sequential,main,120,18,32271195,65536,locked,1.0
sequential,main,120,19,32271196,2048,initial,1.0
sequential,main,120,19,32271196,2048,locked,1.0
sequential,main,120,19,32271196,65536,initial,1.0
sequential,main,120,19,32271196,65536,locked,1.0
random2048,main,300,0,50261710,2048,initial,1.0
random2048,main,300,0,50261710,2048,locked,0.9966666666666667
random2048,main,300,0,50261710,65536,initial,1.0
random2048,main,300,0,50261710,65536,locked,1.0
random2048,main,300,1,50261711,2048,initial,1.0
random2048,main,300,1,50261711,2048,locked,1.0
random2048,main,300,1,50261711,65536,initial,1.0
random2048,main,300,1,50261711,65536,locked,1.0
random2048,main,300,2,50261712,2048,initial,1.0
random2048,main,300,2,50261712,2048,locked,1.0
random2048,main,300,2,50261712,65536,initial,1.0
random2048,main,300,2,50261712,65536,locked,1.0
random2048,main,300,3,50261713,2048,initial,1.0
random2048,main,300,3,50261713,2048,locked,1.0
random2048,main,300,3,50261713,65536,initial,1.0
random2048,main,300,3,50261713,65536,locked,1.0
random2048,main,300,4,50261714,2048,initial,1.0
random2048,main,300,4,50261714,2048,locked,0.8966666666666666
random2048,main,300,4,50261714,65536,initial,1.0
random2048,main,300,4,50261714,65536,locked,1.0
random2048,main,300,5,50261715,2048,initial,1.0
random2048,main,300,5,50261715,2048,locked,1.0
random2048,main,300,5,50261715,65536,initial,1.0
random2048,main,300,5,50261715,65536,locked,1.0
random2048,main,300,6,50261716,2048,initial,1.0
random2048,main,300,6,50261716,2048,locked,1.0
random2048,main,300,6,50261716,65536,initial,1.0
random2048,main,300,6,50261716,65536,locked,1.0
random2048,main,300,7,50261717,2048,initial,1.0
random2048,main,300,7,50261717,2048,locked,1.0
random2048,main,300,7,50261717,65536,initial,1.0
random2048,main,300,7,50261717,65536,locked,1.0
random2048,main,300,8,50261718,2048,initial,1.0
random2048,main,300,8,50261718,2048,locked,1.0
random2048,main,300,8,50261718,65536,initial,1.0
random2048,main,300,8,50261718,65536,locked,1.0
random2048,main,300,9,50261719,2048,initial,1.0
random2048,main,300,9,50261719,2048,locked,1.0
random2048,main,300,9,50261719,65536,initial,1.0
random2048,main,300,9,50261719,65536,locked,1.0
random2048,main,300,10,50261720,2048,initial,1.0
random2048,main,300,10,50261720,2048,locked,0.9966666666666667
random2048,main,300,10,50261720,65536,initial,1.0
random2048,main,300,10,50261720,65536,locked,1.0
random2048,main,300,11,50261721,2048,initial,1.0
random2048,main,300,11,50261721,2048,locked,1.0
random2048,main,300,11,50261721,65536,initial,1.0
random2048,main,300,11,50261721,65536,locked,1.0
random2048,main,300,12,50261722,2048,initial,1.0
random2048,main,300,12,50261722,2048,locked,0.7533333333333333
random2048,main,300,12,50261722,65536,initial,1.0
random2048,main,300,12,50261722,65536,locked,1.0
random2048,main,300,13,50261723,2048,initial,1.0
random2048,main,300,13,50261723,2048,locked,1.0
random2048,main,300,13,50261723,65536,initial,1.0
random2048,main,300,13,50261723,65536,locked,1.0
random2048,main,300,14,50261724,2048,initial,1.0
random2048,main,300,14,50261724,2048,locked,1.0
random2048,main,300,14,50261724,65536,initial,1.0
random2048,main,300,14,50261724,65536,locked,1.0
random2048,main,300,15,50261725,2048,initial,1.0
random2048,main,300,15,50261725,2048,locked,0.9866666666666667
random2048,main,300,15,50261725,65536,initial,1.0
random2048,main,300,15,50261725,65536,locked,1.0
random2048,main,300,16,50261726,2048,initial,1.0
random2048,main,300,16,50261726,2048,locked,0.9966666666666667
random2048,main,300,16,50261726,65536,initial,1.0
random2048,main,300,16,50261726,65536,locked,1.0
random2048,main,300,17,50261727,2048,initial,1.0
random2048,main,300,17,50261727,2048,locked,1.0
random2048,main,300,17,50261727,65536,initial,1.0
random2048,main,300,17,50261727,65536,locked,1.0
random2048,main,300,18,50261728,2048,initial,1.0
random2048,main,300,18,50261728,2048,locked,1.0
random2048,main,300,18,50261728,65536,initial,1.0
random2048,main,300,18,50261728,65536,locked,1.0
random2048,main,300,19,50261729,2048,initial,1.0
random2048,main,300,19,50261729,2048,locked,0.96
random2048,main,300,19,50261729,65536,initial,1.0
random2048,main,300,19,50261729,65536,locked,1.0
sequential,main,300,0,50271717,2048,initial,1.0
sequential,main,300,0,50271717,2048,locked,1.0
sequential,main,300,0,50271717,65536,initial,1.0
sequential,main,300,0,50271717,65536,locked,1.0
sequential,main,300,1,50271718,2048,initial,1.0
sequential,main,300,1,50271718,2048,locked,1.0
sequential,main,300,1,50271718,65536,initial,1.0
sequential,main,300,1,50271718,65536,locked,1.0
sequential,main,300,2,50271719,2048,initial,1.0
sequential,main,300,2,50271719,2048,locked,1.0
sequential,main,300,2,50271719,65536,initial,1.0
sequential,main,300,2,50271719,65536,locked,1.0
sequential,main,300,3,50271720,2048,initial,1.0
sequential,main,300,3,50271720,2048,locked,1.0
sequential,main,300,3,50271720,65536,initial,1.0
sequential,main,300,3,50271720,65536,locked,1.0
sequential,main,300,4,50271721,2048,initial,1.0
sequential,main,300,4,50271721,2048,locked,1.0
sequential,main,300,4,50271721,65536,initial,1.0
sequential,main,300,4,50271721,65536,locked,1.0
sequential,main,300,5,50271722,2048,initial,1.0
sequential,main,300,5,50271722,2048,locked,1.0
sequential,main,300,5,50271722,65536,initial,1.0
sequential,main,300,5,50271722,65536,locked,1.0
sequential,main,300,6,50271723,2048,initial,1.0
sequential,main,300,6,50271723,2048,locked,1.0
sequential,main,300,6,50271723,65536,initial,1.0
sequential,main,300,6,50271723,65536,locked,1.0
sequential,main,300,7,50271724,2048,initial,1.0
sequential,main,300,7,50271724,2048,locked,1.0
sequential,main,300,7,50271724,65536,initial,1.0
sequential,main,300,7,50271724,65536,locked,1.0
sequential,main,300,8,50271725,2048,initial,1.0
sequential,main,300,8,50271725,2048,locked,1.0
sequential,main,300,8,50271725,65536,initial,1.0
sequential,main,300,8,50271725,65536,locked,1.0
sequential,main,300,9,50271726,2048,initial,1.0
sequential,main,300,9,50271726,2048,locked,1.0
sequential,main,300,9,50271726,65536,initial,1.0
sequential,main,300,9,50271726,65536,locked,1.0
sequential,main,300,10,50271727,2048,initial,1.0
sequential,main,300,10,50271727,2048,locked,1.0
sequential,main,300,10,50271727,65536,initial,1.0
sequential,main,300,10,50271727,65536,locked,1.0
sequential,main,300,11,50271728,2048,initial,1.0
sequential,main,300,11,50271728,2048,locked,1.0
sequential,main,300,11,50271728,65536,initial,1.0
sequential,main,300,11,50271728,65536,locked,1.0
sequential,main,300,12,50271729,2048,initial,1.0
sequential,main,300,12,50271729,2048,locked,1.0
sequential,main,300,12,50271729,65536,initial,1.0
sequential,main,300,12,50271729,65536,locked,1.0
sequential,main,300,13,50271730,2048,initial,1.0
sequential,main,300,13,50271730,2048,locked,1.0
sequential,main,300,13,50271730,65536,initial,1.0
sequential,main,300,13,50271730,65536,locked,1.0
sequential,main,300,14,50271731,2048,initial,1.0
sequential,main,300,14,50271731,2048,locked,1.0
sequential,main,300,14,50271731,65536,initial,1.0
sequential,main,300,14,50271731,65536,locked,1.0
sequential,main,300,15,50271732,2048,initial,1.0
sequential,main,300,15,50271732,2048,locked,1.0
sequential,main,300,15,50271732,65536,initial,1.0
sequential,main,300,15,50271732,65536,locked,1.0
sequential,main,300,16,50271733,2048,initial,1.0
sequential,main,300,16,50271733,2048,locked,1.0
sequential,main,300,16,50271733,65536,initial,1.0
sequential,main,300,16,50271733,65536,locked,1.0
sequential,main,300,17,50271734,2048,initial,1.0
sequential,main,300,17,50271734,2048,locked,1.0
sequential,main,300,17,50271734,65536,initial,1.0
sequential,main,300,17,50271734,65536,locked,1.0
sequential,main,300,18,50271735,2048,initial,1.0
sequential,main,300,18,50271735,2048,locked,1.0
sequential,main,300,18,50271735,65536,initial,1.0
sequential,main,300,18,50271735,65536,locked,1.0
sequential,main,300,19,50271736,2048,initial,1.0
sequential,main,300,19,50271736,2048,locked,1.0
sequential,main,300,19,50271736,65536,initial,1.0
sequential,main,300,19,50271736,65536,locked,1.0
random2048,high_load,600,0,80262610,2048,initial,1.0
random2048,high_load,600,0,80262610,2048,locked,0.0
random2048,high_load,600,0,80262610,65536,initial,1.0
random2048,high_load,600,0,80262610,65536,locked,1.0
random2048,high_load,600,1,80262611,2048,initial,1.0
random2048,high_load,600,1,80262611,2048,locked,0.0
random2048,high_load,600,1,80262611,65536,initial,1.0
random2048,high_load,600,1,80262611,65536,locked,1.0
random2048,high_load,600,2,80262612,2048,initial,1.0
random2048,high_load,600,2,80262612,2048,locked,0.0
random2048,high_load,600,2,80262612,65536,initial,1.0
random2048,high_load,600,2,80262612,65536,locked,1.0
random2048,high_load,600,3,80262613,2048,initial,1.0
random2048,high_load,600,3,80262613,2048,locked,0.0
random2048,high_load,600,3,80262613,65536,initial,1.0
random2048,high_load,600,3,80262613,65536,locked,1.0
random2048,high_load,600,4,80262614,2048,initial,1.0
random2048,high_load,600,4,80262614,2048,locked,0.0
random2048,high_load,600,4,80262614,65536,initial,1.0
random2048,high_load,600,4,80262614,65536,locked,1.0
random2048,high_load,600,5,80262615,2048,initial,1.0
random2048,high_load,600,5,80262615,2048,locked,0.0
random2048,high_load,600,5,80262615,65536,initial,1.0
random2048,high_load,600,5,80262615,65536,locked,1.0
random2048,high_load,600,6,80262616,2048,initial,1.0
random2048,high_load,600,6,80262616,2048,locked,0.0
random2048,high_load,600,6,80262616,65536,initial,1.0
random2048,high_load,600,6,80262616,65536,locked,1.0
random2048,high_load,600,7,80262617,2048,initial,1.0
random2048,high_load,600,7,80262617,2048,locked,0.0
random2048,high_load,600,7,80262617,65536,initial,1.0
random2048,high_load,600,7,80262617,65536,locked,1.0
random2048,high_load,600,8,80262618,2048,initial,1.0
random2048,high_load,600,8,80262618,2048,locked,0.0
random2048,high_load,600,8,80262618,65536,initial,1.0
random2048,high_load,600,8,80262618,65536,locked,1.0
random2048,high_load,600,9,80262619,2048,initial,1.0
random2048,high_load,600,9,80262619,2048,locked,0.0
random2048,high_load,600,9,80262619,65536,initial,1.0
random2048,high_load,600,9,80262619,65536,locked,1.0
random2048,high_load,600,10,80262620,2048,initial,1.0
random2048,high_load,600,10,80262620,2048,locked,0.0
random2048,high_load,600,10,80262620,65536,initial,1.0
random2048,high_load,600,10,80262620,65536,locked,1.0
random2048,high_load,600,11,80262621,2048,initial,1.0
random2048,high_load,600,11,80262621,2048,locked,0.0
random2048,high_load,600,11,80262621,65536,initial,1.0
random2048,high_load,600,11,80262621,65536,locked,1.0
random2048,high_load,600,12,80262622,2048,initial,1.0
random2048,high_load,600,12,80262622,2048,locked,0.0
random2048,high_load,600,12,80262622,65536,initial,1.0
random2048,high_load,600,12,80262622,65536,locked,1.0
random2048,high_load,600,13,80262623,2048,initial,1.0
random2048,high_load,600,13,80262623,2048,locked,0.0
random2048,high_load,600,13,80262623,65536,initial,1.0
random2048,high_load,600,13,80262623,65536,locked,1.0
random2048,high_load,600,14,80262624,2048,initial,1.0
random2048,high_load,600,14,80262624,2048,locked,0.0
random2048,high_load,600,14,80262624,65536,initial,1.0
random2048,high_load,600,14,80262624,65536,locked,1.0
random2048,high_load,600,15,80262625,2048,initial,1.0
random2048,high_load,600,15,80262625,2048,locked,0.0
random2048,high_load,600,15,80262625,65536,initial,1.0
random2048,high_load,600,15,80262625,65536,locked,1.0
random2048,high_load,600,16,80262626,2048,initial,1.0
random2048,high_load,600,16,80262626,2048,locked,0.0
random2048,high_load,600,16,80262626,65536,initial,1.0
random2048,high_load,600,16,80262626,65536,locked,1.0
random2048,high_load,600,17,80262627,2048,initial,1.0
random2048,high_load,600,17,80262627,2048,locked,0.0
random2048,high_load,600,17,80262627,65536,initial,1.0
random2048,high_load,600,17,80262627,65536,locked,1.0
random2048,high_load,600,18,80262628,2048,initial,1.0
random2048,high_load,600,18,80262628,2048,locked,0.0
random2048,high_load,600,18,80262628,65536,initial,1.0
random2048,high_load,600,18,80262628,65536,locked,1.0
random2048,high_load,600,19,80262629,2048,initial,1.0
random2048,high_load,600,19,80262629,2048,locked,0.0
random2048,high_load,600,19,80262629,65536,initial,1.0
random2048,high_load,600,19,80262629,65536,locked,1.0
random2048,high_load,1200,0,140264410,2048,initial,1.0
random2048,high_load,1200,0,140264410,2048,locked,0.0
random2048,high_load,1200,0,140264410,65536,initial,1.0
random2048,high_load,1200,0,140264410,65536,locked,1.0
random2048,high_load,1200,1,140264411,2048,initial,1.0
random2048,high_load,1200,1,140264411,2048,locked,0.0
random2048,high_load,1200,1,140264411,65536,initial,1.0
random2048,high_load,1200,1,140264411,65536,locked,1.0
random2048,high_load,1200,2,140264412,2048,initial,1.0
random2048,high_load,1200,2,140264412,2048,locked,0.0
random2048,high_load,1200,2,140264412,65536,initial,1.0
random2048,high_load,1200,2,140264412,65536,locked,1.0
random2048,high_load,1200,3,140264413,2048,initial,1.0
random2048,high_load,1200,3,140264413,2048,locked,0.0
random2048,high_load,1200,3,140264413,65536,initial,1.0
random2048,high_load,1200,3,140264413,65536,locked,1.0
random2048,high_load,1200,4,140264414,2048,initial,1.0
random2048,high_load,1200,4,140264414,2048,locked,0.0
random2048,high_load,1200,4,140264414,65536,initial,1.0
random2048,high_load,1200,4,140264414,65536,locked,1.0
random2048,high_load,1200,5,140264415,2048,initial,1.0
random2048,high_load,1200,5,140264415,2048,locked,0.0
random2048,high_load,1200,5,140264415,65536,initial,1.0
random2048,high_load,1200,5,140264415,65536,locked,1.0
random2048,high_load,1200,6,140264416,2048,initial,1.0
random2048,high_load,1200,6,140264416,2048,locked,0.0
random2048,high_load,1200,6,140264416,65536,initial,1.0
random2048,high_load,1200,6,140264416,65536,locked,1.0
random2048,high_load,1200,7,140264417,2048,initial,1.0
random2048,high_load,1200,7,140264417,2048,locked,0.0
random2048,high_load,1200,7,140264417,65536,initial,1.0
random2048,high_load,1200,7,140264417,65536,locked,1.0
random2048,high_load,1200,8,140264418,2048,initial,1.0
random2048,high_load,1200,8,140264418,2048,locked,0.0
random2048,high_load,1200,8,140264418,65536,initial,1.0
random2048,high_load,1200,8,140264418,65536,locked,1.0
random2048,high_load,1200,9,140264419,2048,initial,1.0
random2048,high_load,1200,9,140264419,2048,locked,0.0
random2048,high_load,1200,9,140264419,65536,initial,1.0
random2048,high_load,1200,9,140264419,65536,locked,1.0
random2048,high_load,1200,10,140264420,2048,initial,1.0
random2048,high_load,1200,10,140264420,2048,locked,0.0
random2048,high_load,1200,10,140264420,65536,initial,1.0
random2048,high_load,1200,10,140264420,65536,locked,1.0
random2048,high_load,1200,11,140264421,2048,initial,1.0
random2048,high_load,1200,11,140264421,2048,locked,0.0
random2048,high_load,1200,11,140264421,65536,initial,1.0
random2048,high_load,1200,11,140264421,65536,locked,1.0
random2048,high_load,1200,12,140264422,2048,initial,1.0
random2048,high_load,1200,12,140264422,2048,locked,0.0
random2048,high_load,1200,12,140264422,65536,initial,1.0
random2048,high_load,1200,12,140264422,65536,locked,1.0
random2048,high_load,1200,13,140264423,2048,initial,1.0
random2048,high_load,1200,13,140264423,2048,locked,0.0
random2048,high_load,1200,13,140264423,65536,initial,1.0
random2048,high_load,1200,13,140264423,65536,locked,1.0
random2048,high_load,1200,14,140264424,2048,initial,1.0
random2048,high_load,1200,14,140264424,2048,locked,0.0
random2048,high_load,1200,14,140264424,65536,initial,1.0
random2048,high_load,1200,14,140264424,65536,locked,1.0
random2048,high_load,1200,15,140264425,2048,initial,1.0
random2048,high_load,1200,15,140264425,2048,locked,0.0
random2048,high_load,1200,15,140264425,65536,initial,1.0
random2048,high_load,1200,15,140264425,65536,locked,1.0
random2048,high_load,1200,16,140264426,2048,initial,1.0
random2048,high_load,1200,16,140264426,2048,locked,0.0
random2048,high_load,1200,16,140264426,65536,initial,1.0
random2048,high_load,1200,16,140264426,65536,locked,1.0
random2048,high_load,1200,17,140264427,2048,initial,1.0
random2048,high_load,1200,17,140264427,2048,locked,0.0
random2048,high_load,1200,17,140264427,65536,initial,1.0
random2048,high_load,1200,17,140264427,65536,locked,1.0
random2048,high_load,1200,18,140264428,2048,initial,1.0
random2048,high_load,1200,18,140264428,2048,locked,0.0
random2048,high_load,1200,18,140264428,65536,initial,1.0
random2048,high_load,1200,18,140264428,65536,locked,1.0
random2048,high_load,1200,19,140264429,2048,initial,1.0
random2048,high_load,1200,19,140264429,2048,locked,0.0
random2048,high_load,1200,19,140264429,65536,initial,1.0
random2048,high_load,1200,19,140264429,65536,locked,1.0
random2048,high_load,1400,0,160265010,2048,initial,1.0
random2048,high_load,1400,0,160265010,2048,locked,0.0
random2048,high_load,1400,0,160265010,65536,initial,1.0
random2048,high_load,1400,0,160265010,65536,locked,1.0
random2048,high_load,1400,1,160265011,2048,initial,1.0
random2048,high_load,1400,1,160265011,2048,locked,0.0
random2048,high_load,1400,1,160265011,65536,initial,1.0
random2048,high_load,1400,1,160265011,65536,locked,1.0
random2048,high_load,1400,2,160265012,2048,initial,1.0
random2048,high_load,1400,2,160265012,2048,locked,0.0
random2048,high_load,1400,2,160265012,65536,initial,1.0
random2048,high_load,1400,2,160265012,65536,locked,1.0
random2048,high_load,1400,3,160265013,2048,initial,1.0
random2048,high_load,1400,3,160265013,2048,locked,0.0
random2048,high_load,1400,3,160265013,65536,initial,1.0
random2048,high_load,1400,3,160265013,65536,locked,1.0
random2048,high_load,1400,4,160265014,2048,initial,1.0
random2048,high_load,1400,4,160265014,2048,locked,0.0
random2048,high_load,1400,4,160265014,65536,initial,1.0
random2048,high_load,1400,4,160265014,65536,locked,1.0
random2048,high_load,1400,5,160265015,2048,initial,1.0
random2048,high_load,1400,5,160265015,2048,locked,0.0
random2048,high_load,1400,5,160265015,65536,initial,1.0
random2048,high_load,1400,5,160265015,65536,locked,1.0
random2048,high_load,1400,6,160265016,2048,initial,1.0
random2048,high_load,1400,6,160265016,2048,locked,0.0
random2048,high_load,1400,6,160265016,65536,initial,1.0
random2048,high_load,1400,6,160265016,65536,locked,1.0
random2048,high_load,1400,7,160265017,2048,initial,1.0
random2048,high_load,1400,7,160265017,2048,locked,0.0
random2048,high_load,1400,7,160265017,65536,initial,1.0
random2048,high_load,1400,7,160265017,65536,locked,1.0
random2048,high_load,1400,8,160265018,2048,initial,1.0
random2048,high_load,1400,8,160265018,2048,locked,0.0
random2048,high_load,1400,8,160265018,65536,initial,1.0
random2048,high_load,1400,8,160265018,65536,locked,1.0
random2048,high_load,1400,9,160265019,2048,initial,1.0
random2048,high_load,1400,9,160265019,2048,locked,0.0
random2048,high_load,1400,9,160265019,65536,initial,1.0
random2048,high_load,1400,9,160265019,65536,locked,1.0
random2048,high_load,1400,10,160265020,2048,initial,1.0
random2048,high_load,1400,10,160265020,2048,locked,0.0
random2048,high_load,1400,10,160265020,65536,initial,1.0
random2048,high_load,1400,10,160265020,65536,locked,1.0
random2048,high_load,1400,11,160265021,2048,initial,1.0
random2048,high_load,1400,11,160265021,2048,locked,0.0
random2048,high_load,1400,11,160265021,65536,initial,1.0
random2048,high_load,1400,11,160265021,65536,locked,1.0
random2048,high_load,1400,12,160265022,2048,initial,1.0
random2048,high_load,1400,12,160265022,2048,locked,0.0
random2048,high_load,1400,12,160265022,65536,initial,1.0
random2048,high_load,1400,12,160265022,65536,locked,1.0
random2048,high_load,1400,13,160265023,2048,initial,1.0
random2048,high_load,1400,13,160265023,2048,locked,0.0
random2048,high_load,1400,13,160265023,65536,initial,1.0
random2048,high_load,1400,13,160265023,65536,locked,1.0
random2048,high_load,1400,14,160265024,2048,initial,1.0
random2048,high_load,1400,14,160265024,2048,locked,0.0
random2048,high_load,1400,14,160265024,65536,initial,1.0
random2048,high_load,1400,14,160265024,65536,locked,1.0
random2048,high_load,1400,15,160265025,2048,initial,1.0
random2048,high_load,1400,15,160265025,2048,locked,0.0
random2048,high_load,1400,15,160265025,65536,initial,1.0
random2048,high_load,1400,15,160265025,65536,locked,1.0
random2048,high_load,1400,16,160265026,2048,initial,1.0
random2048,high_load,1400,16,160265026,2048,locked,0.0
random2048,high_load,1400,16,160265026,65536,initial,1.0
random2048,high_load,1400,16,160265026,65536,locked,1.0
random2048,high_load,1400,17,160265027,2048,initial,1.0
random2048,high_load,1400,17,160265027,2048,locked,0.0
random2048,high_load,1400,17,160265027,65536,initial,1.0
random2048,high_load,1400,17,160265027,65536,locked,1.0
random2048,high_load,1400,18,160265028,2048,initial,1.0
random2048,high_load,1400,18,160265028,2048,locked,0.0
random2048,high_load,1400,18,160265028,65536,initial,1.0
random2048,high_load,1400,18,160265028,65536,locked,1.0
random2048,high_load,1400,19,160265029,2048,initial,1.0
random2048,high_load,1400,19,160265029,2048,locked,0.0
random2048,high_load,1400,19,160265029,65536,initial,1.0
random2048,high_load,1400,19,160265029,65536,locked,1.0
random2048,high_load,1600,0,180265610,2048,initial,0.0
random2048,high_load,1600,0,180265610,2048,locked,0.0
random2048,high_load,1600,0,180265610,65536,initial,1.0
random2048,high_load,1600,0,180265610,65536,locked,1.0
random2048,high_load,1600,1,180265611,2048,initial,0.0
random2048,high_load,1600,1,180265611,2048,locked,0.0
random2048,high_load,1600,1,180265611,65536,initial,1.0
random2048,high_load,1600,1,180265611,65536,locked,1.0
random2048,high_load,1600,2,180265612,2048,initial,0.26
random2048,high_load,1600,2,180265612,2048,locked,0.0
random2048,high_load,1600,2,180265612,65536,initial,1.0
random2048,high_load,1600,2,180265612,65536,locked,1.0
random2048,high_load,1600,3,180265613,2048,initial,0.08
random2048,high_load,1600,3,180265613,2048,locked,0.0
random2048,high_load,1600,3,180265613,65536,initial,1.0
random2048,high_load,1600,3,180265613,65536,locked,1.0
random2048,high_load,1600,4,180265614,2048,initial,0.09333333333333334
random2048,high_load,1600,4,180265614,2048,locked,0.0
random2048,high_load,1600,4,180265614,65536,initial,1.0
random2048,high_load,1600,4,180265614,65536,locked,1.0
random2048,high_load,1600,5,180265615,2048,initial,0.0
random2048,high_load,1600,5,180265615,2048,locked,0.0
random2048,high_load,1600,5,180265615,65536,initial,1.0
random2048,high_load,1600,5,180265615,65536,locked,1.0
random2048,high_load,1600,6,180265616,2048,initial,0.07666666666666666
random2048,high_load,1600,6,180265616,2048,locked,0.0
random2048,high_load,1600,6,180265616,65536,initial,1.0
random2048,high_load,1600,6,180265616,65536,locked,1.0
random2048,high_load,1600,7,180265617,2048,initial,0.0
random2048,high_load,1600,7,180265617,2048,locked,0.0
random2048,high_load,1600,7,180265617,65536,initial,1.0
random2048,high_load,1600,7,180265617,65536,locked,1.0
random2048,high_load,1600,8,180265618,2048,initial,0.0
random2048,high_load,1600,8,180265618,2048,locked,0.0
random2048,high_load,1600,8,180265618,65536,initial,1.0
random2048,high_load,1600,8,180265618,65536,locked,1.0
random2048,high_load,1600,9,180265619,2048,initial,0.0
random2048,high_load,1600,9,180265619,2048,locked,0.0
random2048,high_load,1600,9,180265619,65536,initial,1.0
random2048,high_load,1600,9,180265619,65536,locked,1.0
random2048,high_load,1600,10,180265620,2048,initial,0.9666666666666667
random2048,high_load,1600,10,180265620,2048,locked,0.0
random2048,high_load,1600,10,180265620,65536,initial,1.0
random2048,high_load,1600,10,180265620,65536,locked,1.0
random2048,high_load,1600,11,180265621,2048,initial,0.0
random2048,high_load,1600,11,180265621,2048,locked,0.0
random2048,high_load,1600,11,180265621,65536,initial,1.0
random2048,high_load,1600,11,180265621,65536,locked,1.0
random2048,high_load,1600,12,180265622,2048,initial,0.0
random2048,high_load,1600,12,180265622,2048,locked,0.0
random2048,high_load,1600,12,180265622,65536,initial,1.0
random2048,high_load,1600,12,180265622,65536,locked,1.0
random2048,high_load,1600,13,180265623,2048,initial,1.0
random2048,high_load,1600,13,180265623,2048,locked,0.0
random2048,high_load,1600,13,180265623,65536,initial,1.0
random2048,high_load,1600,13,180265623,65536,locked,1.0
random2048,high_load,1600,14,180265624,2048,initial,1.0
random2048,high_load,1600,14,180265624,2048,locked,0.0
random2048,high_load,1600,14,180265624,65536,initial,1.0
random2048,high_load,1600,14,180265624,65536,locked,1.0
random2048,high_load,1600,15,180265625,2048,initial,0.0
random2048,high_load,1600,15,180265625,2048,locked,0.0
random2048,high_load,1600,15,180265625,65536,initial,1.0
random2048,high_load,1600,15,180265625,65536,locked,1.0
random2048,high_load,1600,16,180265626,2048,initial,0.0
random2048,high_load,1600,16,180265626,2048,locked,0.0
random2048,high_load,1600,16,180265626,65536,initial,1.0
random2048,high_load,1600,16,180265626,65536,locked,1.0
random2048,high_load,1600,17,180265627,2048,initial,0.8966666666666666
random2048,high_load,1600,17,180265627,2048,locked,0.0
random2048,high_load,1600,17,180265627,65536,initial,1.0
random2048,high_load,1600,17,180265627,65536,locked,1.0
random2048,high_load,1600,18,180265628,2048,initial,0.04666666666666667
random2048,high_load,1600,18,180265628,2048,locked,0.0
random2048,high_load,1600,18,180265628,65536,initial,1.0
random2048,high_load,1600,18,180265628,65536,locked,1.0
random2048,high_load,1600,19,180265629,2048,initial,0.61
random2048,high_load,1600,19,180265629,2048,locked,0.0
random2048,high_load,1600,19,180265629,65536,initial,1.0
random2048,high_load,1600,19,180265629,65536,locked,1.0
random2048,high_load,1800,0,200266210,2048,initial,0.0
random2048,high_load,1800,0,200266210,2048,locked,0.0
random2048,high_load,1800,0,200266210,65536,initial,1.0
random2048,high_load,1800,0,200266210,65536,locked,1.0
random2048,high_load,1800,1,200266211,2048,initial,0.0
random2048,high_load,1800,1,200266211,2048,locked,0.0
random2048,high_load,1800,1,200266211,65536,initial,1.0
random2048,high_load,1800,1,200266211,65536,locked,1.0
random2048,high_load,1800,2,200266212,2048,initial,0.0
random2048,high_load,1800,2,200266212,2048,locked,0.0
random2048,high_load,1800,2,200266212,65536,initial,1.0
random2048,high_load,1800,2,200266212,65536,locked,1.0
random2048,high_load,1800,3,200266213,2048,initial,0.0
random2048,high_load,1800,3,200266213,2048,locked,0.0
random2048,high_load,1800,3,200266213,65536,initial,1.0
random2048,high_load,1800,3,200266213,65536,locked,1.0
random2048,high_load,1800,4,200266214,2048,initial,0.0
random2048,high_load,1800,4,200266214,2048,locked,0.0
random2048,high_load,1800,4,200266214,65536,initial,1.0
random2048,high_load,1800,4,200266214,65536,locked,1.0
random2048,high_load,1800,5,200266215,2048,initial,0.0
random2048,high_load,1800,5,200266215,2048,locked,0.0
random2048,high_load,1800,5,200266215,65536,initial,1.0
random2048,high_load,1800,5,200266215,65536,locked,1.0
random2048,high_load,1800,6,200266216,2048,initial,0.0
random2048,high_load,1800,6,200266216,2048,locked,0.0
random2048,high_load,1800,6,200266216,65536,initial,1.0
random2048,high_load,1800,6,200266216,65536,locked,1.0
random2048,high_load,1800,7,200266217,2048,initial,0.0
random2048,high_load,1800,7,200266217,2048,locked,0.0
random2048,high_load,1800,7,200266217,65536,initial,1.0
random2048,high_load,1800,7,200266217,65536,locked,1.0
random2048,high_load,1800,8,200266218,2048,initial,0.0
random2048,high_load,1800,8,200266218,2048,locked,0.0
random2048,high_load,1800,8,200266218,65536,initial,1.0
random2048,high_load,1800,8,200266218,65536,locked,1.0
random2048,high_load,1800,9,200266219,2048,initial,0.0
random2048,high_load,1800,9,200266219,2048,locked,0.0
random2048,high_load,1800,9,200266219,65536,initial,1.0
random2048,high_load,1800,9,200266219,65536,locked,1.0
random2048,high_load,1800,10,200266220,2048,initial,0.0
random2048,high_load,1800,10,200266220,2048,locked,0.0
random2048,high_load,1800,10,200266220,65536,initial,1.0
random2048,high_load,1800,10,200266220,65536,locked,1.0
random2048,high_load,1800,11,200266221,2048,initial,0.0
random2048,high_load,1800,11,200266221,2048,locked,0.0
random2048,high_load,1800,11,200266221,65536,initial,1.0
random2048,high_load,1800,11,200266221,65536,locked,1.0
random2048,high_load,1800,12,200266222,2048,initial,0.0
random2048,high_load,1800,12,200266222,2048,locked,0.0
random2048,high_load,1800,12,200266222,65536,initial,1.0
