policy,workload,rep,trial_id,query_start_wall_ns,query_end_wall_ns,ratio_at_query,n_at_query,orphan_at_query,peak_ratio_during_query,majority_at_query,any_at_query,majority_during_query,any_during_query,zero_ratio_in_both_capture_orders,query_clock_status
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t036-608c5cfb,1789122486767899147,1789122487082916499,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t037-002c4925,1789122487094572055,1789122487434858486,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t038-da464eb7,1789122487447115586,1789122487787554599,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t039-f683dd7b,1789122487798579719,1789122488135641741,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t040-f8bb63aa,1789122488146779409,1789122488501561709,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t041-da2adeef,1789122488513134649,1789122488812886334,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t042-6da892d3,1789122488824372786,1789122489215153815,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t043-afccbe3f,1789122489226399683,1789122489535178086,0.0,405,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t044-02914889,1789122489547241481,1789122489867213097,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t045-dccdc511,1789122489877981274,1789122490190516015,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t046-aa6bce1c,1789122490201405063,1789122490542355840,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t047-b28398e8,1789122490553861093,1789122490908376739,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t048-52d101cf,1789122490918932115,1789122491239644030,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,6,r06-t049-b9762869,1789122491252512240,1789122491593414727,0.0,406,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t000-262c6be8,1789122505492988111,1789122505847504022,0.0,24,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t001-f9e61ac3,1789122505859044541,1789122506195987257,0.0,25,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t002-28c1fa73,1789122506206674343,1789122506543553958,0.0,26,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t003-020aa5bf,1789122506553414079,1789122506907884734,0.0,27,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t004-96c60591,1789122506919074278,1789122507293441976,0.0,28,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t005-b356b098,1789122507306013463,1789122507634578865,0.0,29,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t006-106a6a00,1789122507647533907,1789122507971613970,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t007-d51340de,1789122507982088882,1789122508313364005,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t008-ea8334f9,1789122508325948423,1789122508702211782,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t009-6327ea1d,1789122508712559155,1789122509048752182,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t010-936446fe,1789122509059523310,1789122509391635170,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t011-523eda71,1789122509401857720,1789122509743972942,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t012-ba261c47,1789122509754662731,1789122510092308358,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t013-328c427c,1789122510103348434,1789122510447507660,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t014-4edd4894,1789122510460190100,1789122510798503599,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t015-e0bdf5c2,1789122510809409764,1789122511152575101,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t016-0f20a434,1789122511164480497,1789122511511503316,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t017-fbd329b7,1789122511522274632,1789122511838390557,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t018-a29921fa,1789122511849932171,1789122512208101053,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t019-c2a50ca2,1789122512218366896,1789122512555185719,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t020-7d3dddad,1789122512565420172,1789122512914001389,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t021-fefe58e6,1789122512924051699,1789122513271560779,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t022-3af4471f,1789122513281419078,1789122513618988050,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t023-4fd12147,1789122513628985321,1789122513962951234,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t024-65575251,1789122513973087384,1789122514320352912,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t025-c3d433f0,1789122514332703994,1789122514662308078,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t026-895e7bdd,1789122514672261775,1789122515010276517,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t027-d3044a17,1789122515020396129,1789122515356234178,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t028-d9e746ea,1789122515366751914,1789122515698767623,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t029-342924e1,1789122515709723512,1789122516026589965,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t030-5203b7ec,1789122516037154245,1789122516389952692,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t031-31dd327a,1789122516400884790,1789122516727015699,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t032-dbd09852,1789122516736850952,1789122517079839543,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t033-64e71c20,1789122517090287510,1789122517413578501,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t034-28be858b,1789122517423713880,1789122517778548259,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t035-83a297fd,1789122517789154267,1789122518127083760,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t036-03b79cea,1789122518136958381,1789122518469570000,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t037-0bc0a34c,1789122518480661459,1789122518844737352,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t038-b232e1a1,1789122518855510843,1789122519166515627,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t039-ac8d4375,1789122519176499197,1789122519502462152,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t040-1e472142,1789122519512494720,1789122519874179326,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t041-a808bbff,1789122519884145901,1789122520210405773,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t042-3c54d4a4,1789122520221014709,1789122520554742243,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t043-0c26774b,1789122520565008945,1789122520918191921,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t044-c67dbac4,1789122520930406187,1789122521243308876,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t045-cdc3613b,1789122521253471917,1789122521601572287,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t046-0a1ad0f4,1789122521612215020,1789122521960017057,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t047-514725ae,1789122521971545348,1789122522323078809,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t048-5195e116,1789122522333005827,1789122522679963941,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,BENIGN_DIVERSE_MODERATE,6,r06-t049-697f4ebc,1789122522691557374,1789122523037046179,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t000-262c6be8,1789122535808553788,1789122536179310715,0.0,24,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t001-f9e61ac3,1789122536189441489,1789122536536291325,0.0,25,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t002-28c1fa73,1789122536547194931,1789122536891172056,0.0,26,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t003-020aa5bf,1789122536902722864,1789122537221790924,0.0,27,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t004-96c60591,1789122537232876138,1789122537589146446,0.0,28,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t005-b356b098,1789122537599305969,1789122537953910587,0.0,29,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t006-106a6a00,1789122537966885513,1789122538289988803,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t007-d51340de,1789122538299623144,1789122538646065927,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t008-ea8334f9,1789122538655544658,1789122538993303554,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t009-6327ea1d,1789122539004325385,1789122539326024485,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t010-936446fe,1789122539336462967,1789122539674314850,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t011-523eda71,1789122539684342391,1789122540007635354,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t012-ba261c47,1789122540018702256,1789122540348732084,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t013-328c427c,1789122540359943207,1789122540691348012,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t014-4edd4894,1789122540702259563,1789122541038883293,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t015-e0bdf5c2,1789122541053339895,1789122541377960409,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t016-0f20a434,1789122541389415665,1789122541727549666,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t017-fbd329b7,1789122541738349260,1789122542066015563,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t018-a29921fa,1789122542079118767,1789122542400942744,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t019-c2a50ca2,1789122542410908058,1789122542780763149,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t020-7d3dddad,1789122542793681775,1789122543120878317,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t021-fefe58e6,1789122543131273016,1789122543457811817,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t022-3af4471f,1789122543468080945,1789122543811804141,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t023-4fd12147,1789122543821417135,1789122544149851339,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t024-65575251,1789122544159671034,1789122544489082395,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t025-c3d433f0,1789122544498981708,1789122544833456431,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t026-895e7bdd,1789122544843858790,1789122545149217953,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t027-d3044a17,1789122545159335599,1789122545502804815,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t028-d9e746ea,1789122545512951395,1789122545836259168,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t029-342924e1,1789122545846101179,1789122546188306540,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t030-5203b7ec,1789122546199794891,1789122546543170400,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t031-31dd327a,1789122546553778611,1789122546900755624,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t032-dbd09852,1789122546910652761,1789122547279251656,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t033-64e71c20,1789122547288951264,1789122547612702322,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t034-28be858b,1789122547622890509,1789122547988691922,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t035-83a297fd,1789122547998628396,1789122548351468254,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t036-03b79cea,1789122548363033385,1789122548693168268,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t037-0bc0a34c,1789122548703882947,1789122549053191655,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t038-b232e1a1,1789122549063776301,1789122549378763688,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t039-ac8d4375,1789122549391452610,1789122549750364895,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t040-1e472142,1789122549760631407,1789122550104527499,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t041-a808bbff,1789122550115464890,1789122550452254998,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t042-3c54d4a4,1789122550465376577,1789122550800347348,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t043-0c26774b,1789122550811078860,1789122551142101715,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t044-c67dbac4,1789122551152766460,1789122551470850352,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t045-cdc3613b,1789122551481639174,1789122551811482458,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t046-0a1ad0f4,1789122551821509992,1789122552149653192,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t047-514725ae,1789122552159739360,1789122552520374520,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t048-5195e116,1789122552533528630,1789122552865432215,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B0_OFF,BENIGN_DIVERSE_MODERATE,6,r06-t049-697f4ebc,1789122552875411329,1789122553208556333,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t000-262c6be8,1789122565980845860,1789122566121731590,0.0,24,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t001-f9e61ac3,1789122566132270322,1789122566424424574,0.0,25,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t002-28c1fa73,1789122566435304354,1789122566732467692,0.0,26,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t003-020aa5bf,1789122566742926092,1789122567074050395,0.0,27,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t004-96c60591,1789122567083527968,1789122567383393273,0.0,28,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t005-b356b098,1789122567394004260,1789122567737043362,0.0,29,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t006-106a6a00,1789122567747097256,1789122568042884117,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t007-d51340de,1789122568053258543,1789122568374169486,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t008-ea8334f9,1789122568384503294,1789122568709300512,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t009-6327ea1d,1789122568721569681,1789122569048911757,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t010-936446fe,1789122569060430532,1789122569373941200,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t011-523eda71,1789122569385399561,1789122569678698301,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t012-ba261c47,1789122569688846254,1789122569987088814,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t013-328c427c,1789122569998631432,1789122570353909827,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t014-4edd4894,1789122570365204577,1789122570698648110,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t015-e0bdf5c2,1789122570709083985,1789122571007621161,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t016-0f20a434,1789122571019206192,1789122571353281462,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t017-fbd329b7,1789122571363603770,1789122571654620884,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t018-a29921fa,1789122571664828212,1789122571980199694,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t019-c2a50ca2,1789122571990630479,1789122572302292399,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t020-7d3dddad,1789122572313752176,1789122572644249359,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t021-fefe58e6,1789122572655084182,1789122572985138969,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t022-3af4471f,1789122572995714614,1789122573348845308,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t023-4fd12147,1789122573359204278,1789122573648306011,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t024-65575251,1789122573658715687,1789122573975299185,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t025-c3d433f0,1789122573986231743,1789122574286465931,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t026-895e7bdd,1789122574296170733,1789122574645564115,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t027-d3044a17,1789122574656683644,1789122574987167390,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t028-d9e746ea,1789122574998924662,1789122575310775487,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t029-342924e1,1789122575321224128,1789122575648759540,0.0,31,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,6,r06-t030-5203b7ec,1789122575658927206,1789122575988070775,0.0,30,0,0.0,False,False,False,False,True,offset_spread_at_most_1ms
